Temps(s), NeutInside(AD), NeutTherm(AD), NeutFast(AD), IntFission(AD), IntXenon(AD), IntTot(AD), TotNonInt(AD), EFiss(MeV), Ccomb(%)
1.713000000000000114e+02,1.856000000000000000e+03,8.400000000000000000e+02,1.016000000000000000e+03,7.355000000000000000e+03,7.120000000000000000e+02,8.067000000000000000e+03,1.213900000000000000e+04,8.952432450000033714e+05,1.111111111111111049e-01
1.714000000000000057e+02,1.858000000000000000e+03,8.390000000000000000e+02,1.019000000000000000e+03,7.384000000000000000e+03,7.170000000000000000e+02,8.101000000000000000e+03,1.219600000000000000e+04,8.987730960000050254e+05,1.111111111111111049e-01
1.715000000000000000e+02,1.863000000000000000e+03,8.380000000000000000e+02,1.025000000000000000e+03,7.417000000000000000e+03,7.200000000000000000e+02,8.137000000000000000e+03,1.225300000000000000e+04,9.027898230000068434e+05,1.111111111111111049e-01
1.716000000000000227e+02,1.882000000000000000e+03,8.430000000000000000e+02,1.039000000000000000e+03,7.462000000000000000e+03,7.250000000000000000e+02,8.187000000000000000e+03,1.231400000000000000e+04,9.082671780000092695e+05,1.111111111111111049e-01
1.717000000000000171e+02,1.883000000000000000e+03,8.510000000000000000e+02,1.032000000000000000e+03,7.502000000000000000e+03,7.290000000000000000e+02,8.231000000000000000e+03,1.238900000000000000e+04,9.131359380000114907e+05,1.111111111111111049e-01
1.718000000000000114e+02,1.896000000000000000e+03,8.540000000000000000e+02,1.042000000000000000e+03,7.540000000000000000e+03,7.330000000000000000e+02,8.273000000000000000e+03,1.245700000000000000e+04,9.177612600000136299e+05,1.111111111111111049e-01
1.719000000000000057e+02,1.882000000000000000e+03,8.820000000000000000e+02,1.000000000000000000e+03,7.569000000000000000e+03,7.360000000000000000e+02,8.305000000000000000e+03,1.252800000000000000e+04,9.212911110000152839e+05,1.111111111111111049e-01
1.720000000000000000e+02,1.926000000000000000e+03,8.750000000000000000e+02,1.051000000000000000e+03,7.631000000000000000e+03,7.390000000000000000e+02,8.370000000000000000e+03,1.259800000000000000e+04,9.288376890000186395e+05,1.111111111111111049e-01
1.721000000000000227e+02,1.928000000000000000e+03,8.950000000000000000e+02,1.033000000000000000e+03,7.662000000000000000e+03,7.430000000000000000e+02,8.405000000000000000e+03,1.265500000000000000e+04,9.326109780000203755e+05,1.111111111111111049e-01
1.722000000000000171e+02,1.978000000000000000e+03,8.800000000000000000e+02,1.098000000000000000e+03,7.722000000000000000e+03,7.450000000000000000e+02,8.467000000000000000e+03,1.272100000000000000e+04,9.399141180000237655e+05,1.111111111111111049e-01
1.723000000000000114e+02,1.978000000000000000e+03,8.990000000000000000e+02,1.079000000000000000e+03,7.753000000000000000e+03,7.450000000000000000e+02,8.498000000000000000e+03,1.279000000000000000e+04,9.436874070000253851e+05,1.111111111111111049e-01
1.724000000000000057e+02,1.992000000000000000e+03,8.960000000000000000e+02,1.096000000000000000e+03,7.795000000000000000e+03,7.510000000000000000e+02,8.546000000000000000e+03,1.285200000000000000e+04,9.487996050000278046e+05,1.111111111111111049e-01
1.725000000000000000e+02,2.002000000000000000e+03,8.990000000000000000e+02,1.103000000000000000e+03,7.829000000000000000e+03,7.570000000000000000e+02,8.586000000000000000e+03,1.291400000000000000e+04,9.529380510000296636e+05,1.111111111111111049e-01
1.726000000000000227e+02,2.017000000000000000e+03,8.750000000000000000e+02,1.142000000000000000e+03,7.889000000000000000e+03,7.660000000000000000e+02,8.655000000000000000e+03,1.299700000000000000e+04,9.602411910000329372e+05,1.111111111111111049e-01
1.727000000000000171e+02,2.018000000000000000e+03,8.790000000000000000e+02,1.139000000000000000e+03,7.923000000000000000e+03,7.700000000000000000e+02,8.693000000000000000e+03,1.306600000000000000e+04,9.643796370000349125e+05,1.111111111111111049e-01
1.728000000000000114e+02,2.003000000000000000e+03,9.070000000000000000e+02,1.096000000000000000e+03,7.954000000000000000e+03,7.760000000000000000e+02,8.730000000000000000e+03,1.313800000000000000e+04,9.681529260000365321e+05,1.111111111111111049e-01
1.729000000000000057e+02,2.017000000000000000e+03,9.130000000000000000e+02,1.104000000000000000e+03,8.008000000000000000e+03,7.770000000000000000e+02,8.785000000000000000e+03,1.320300000000000000e+04,9.747257520000395598e+05,1.111111111111111049e-01
1.730000000000000000e+02,2.019000000000000000e+03,9.040000000000000000e+02,1.115000000000000000e+03,8.043000000000000000e+03,7.820000000000000000e+02,8.825000000000000000e+03,1.329100000000000000e+04,9.789859170000414597e+05,1.111111111111111049e-01
1.731000000000000227e+02,2.100000000000000000e+03,8.810000000000000000e+02,1.219000000000000000e+03,8.123000000000000000e+03,7.890000000000000000e+02,8.912000000000000000e+03,1.335000000000000000e+04,9.887234370000459021e+05,1.111111111111111049e-01
1.732000000000000171e+02,2.144000000000000000e+03,8.880000000000000000e+02,1.256000000000000000e+03,8.171000000000000000e+03,7.920000000000000000e+02,8.963000000000000000e+03,1.340400000000000000e+04,9.945659490000485675e+05,1.111111111111111049e-01
1.733000000000000114e+02,2.134000000000000000e+03,9.070000000000000000e+02,1.227000000000000000e+03,8.201000000000000000e+03,7.970000000000000000e+02,8.998000000000000000e+03,1.347100000000000000e+04,9.982175190000502625e+05,1.111111111111111049e-01
1.734000000000000057e+02,2.181000000000000000e+03,8.780000000000000000e+02,1.303000000000000000e+03,8.266000000000000000e+03,8.030000000000000000e+02,9.069000000000000000e+03,1.354500000000000000e+04,1.006129254000053857e+06,1.111111111111111049e-01
1.735000000000000000e+02,2.190000000000000000e+03,8.750000000000000000e+02,1.315000000000000000e+03,8.301000000000000000e+03,8.050000000000000000e+02,9.106000000000000000e+03,1.361300000000000000e+04,1.010389419000055757e+06,1.111111111111111049e-01
1.736000000000000227e+02,2.183000000000000000e+03,9.040000000000000000e+02,1.279000000000000000e+03,8.346000000000000000e+03,8.100000000000000000e+02,9.156000000000000000e+03,1.369600000000000000e+04,1.015866774000058300e+06,1.111111111111111049e-01
1.737000000000000171e+02,2.253000000000000000e+03,8.820000000000000000e+02,1.371000000000000000e+03,8.422000000000000000e+03,8.130000000000000000e+02,9.235000000000000000e+03,1.377200000000000000e+04,1.025117418000062462e+06,1.111111111111111049e-01
1.738000000000000114e+02,2.291000000000000000e+03,8.810000000000000000e+02,1.410000000000000000e+03,8.482000000000000000e+03,8.200000000000000000e+02,9.302000000000000000e+03,1.384800000000000000e+04,1.032420558000065852e+06,1.111111111111111049e-01
1.739000000000000057e+02,2.333000000000000000e+03,8.630000000000000000e+02,1.470000000000000000e+03,8.547000000000000000e+03,8.230000000000000000e+02,9.370000000000000000e+03,1.394600000000000000e+04,1.040332293000069447e+06,1.111111111111111049e-01
1.740000000000000000e+02,2.329000000000000000e+03,9.010000000000000000e+02,1.428000000000000000e+03,8.585000000000000000e+03,8.260000000000000000e+02,9.411000000000000000e+03,1.401700000000000000e+04,1.044957615000071586e+06,1.111111111111111049e-01
1.741000000000000227e+02,2.337000000000000000e+03,8.950000000000000000e+02,1.442000000000000000e+03,8.631000000000000000e+03,8.330000000000000000e+02,9.464000000000000000e+03,1.409800000000000000e+04,1.050556689000074053e+06,1.111111111111111049e-01
1.742000000000000171e+02,2.334000000000000000e+03,9.360000000000000000e+02,1.398000000000000000e+03,8.670000000000000000e+03,8.350000000000000000e+02,9.505000000000000000e+03,1.417700000000000000e+04,1.055303730000076350e+06,1.111111111111111049e-01
1.743000000000000114e+02,2.313000000000000000e+03,9.670000000000000000e+02,1.346000000000000000e+03,8.708000000000000000e+03,8.380000000000000000e+02,9.546000000000000000e+03,1.426900000000000000e+04,1.059929052000078373e+06,1.111111111111111049e-01
1.744000000000000057e+02,2.274000000000000000e+03,9.660000000000000000e+02,1.308000000000000000e+03,8.741000000000000000e+03,8.460000000000000000e+02,9.587000000000000000e+03,1.437300000000000000e+04,1.063945779000080191e+06,1.111111111111111049e-01
1.745000000000000000e+02,2.250000000000000000e+03,9.850000000000000000e+02,1.265000000000000000e+03,8.778000000000000000e+03,8.530000000000000000e+02,9.631000000000000000e+03,1.445600000000000000e+04,1.068449382000082172e+06,1.111111111111111049e-01
1.746000000000000227e+02,2.248000000000000000e+03,9.710000000000000000e+02,1.277000000000000000e+03,8.827000000000000000e+03,8.600000000000000000e+02,9.687000000000000000e+03,1.454500000000000000e+04,1.074413613000084879e+06,1.111111111111111049e-01
1.747000000000000171e+02,2.236000000000000000e+03,9.910000000000000000e+02,1.245000000000000000e+03,8.866000000000000000e+03,8.630000000000000000e+02,9.729000000000000000e+03,1.463700000000000000e+04,1.079160654000087176e+06,1.111111111111111049e-01
1.748000000000000114e+02,2.235000000000000000e+03,1.004000000000000000e+03,1.231000000000000000e+03,8.911000000000000000e+03,8.700000000000000000e+02,9.781000000000000000e+03,1.471400000000000000e+04,1.084638009000089485e+06,1.111111111111111049e-01
1.749000000000000057e+02,2.221000000000000000e+03,1.008000000000000000e+03,1.213000000000000000e+03,8.945000000000000000e+03,8.720000000000000000e+02,9.817000000000000000e+03,1.479400000000000000e+04,1.088776455000091577e+06,1.111111111111111049e-01
1.750000000000000000e+02,2.233000000000000000e+03,1.026000000000000000e+03,1.207000000000000000e+03,8.994000000000000000e+03,8.780000000000000000e+02,9.872000000000000000e+03,1.487900000000000000e+04,1.094740686000094283e+06,1.111111111111111049e-01
1.751000000000000227e+02,2.279000000000000000e+03,1.019000000000000000e+03,1.260000000000000000e+03,9.048000000000000000e+03,8.830000000000000000e+02,9.931000000000000000e+03,1.494000000000000000e+04,1.101313512000097195e+06,1.111111111111111049e-01
1.752000000000000171e+02,2.257000000000000000e+03,1.043000000000000000e+03,1.214000000000000000e+03,9.076000000000000000e+03,8.870000000000000000e+02,9.963000000000000000e+03,1.500500000000000000e+04,1.104721644000098808e+06,1.111111111111111049e-01
1.753000000000000114e+02,2.252000000000000000e+03,1.045000000000000000e+03,1.207000000000000000e+03,9.120000000000000000e+03,8.940000000000000000e+02,1.001400000000000000e+04,1.509000000000000000e+04,1.110077280000101076e+06,1.111111111111111049e-01
1.754000000000000057e+02,2.276000000000000000e+03,1.046000000000000000e+03,1.230000000000000000e+03,9.172000000000000000e+03,8.970000000000000000e+02,1.006900000000000000e+04,1.516000000000000000e+04,1.116406668000104139e+06,1.111111111111111049e-01
1.755000000000000000e+02,2.271000000000000000e+03,1.054000000000000000e+03,1.217000000000000000e+03,9.197000000000000000e+03,8.990000000000000000e+02,1.009600000000000000e+04,1.523300000000000000e+04,1.119449643000105396e+06,1.111111111111111049e-01
1.756000000000000227e+02,2.263000000000000000e+03,1.082000000000000000e+03,1.181000000000000000e+03,9.236000000000000000e+03,9.030000000000000000e+02,1.013900000000000000e+04,1.530900000000000000e+04,1.124196684000107693e+06,1.111111111111111049e-01
1.757000000000000171e+02,2.280000000000000000e+03,1.107000000000000000e+03,1.173000000000000000e+03,9.280000000000000000e+03,9.040000000000000000e+02,1.018400000000000000e+04,1.538400000000000000e+04,1.129552320000109961e+06,1.111111111111111049e-01
1.758000000000000114e+02,2.313000000000000000e+03,1.118000000000000000e+03,1.195000000000000000e+03,9.333000000000000000e+03,9.090000000000000000e+02,1.024200000000000000e+04,1.545200000000000000e+04,1.136003427000113064e+06,1.111111111111111049e-01
1.759000000000000057e+02,2.341000000000000000e+03,1.129000000000000000e+03,1.212000000000000000e+03,9.385000000000000000e+03,9.100000000000000000e+02,1.029500000000000000e+04,1.553000000000000000e+04,1.142332815000115894e+06,1.111111111111111049e-01
1.760000000000000000e+02,2.416000000000000000e+03,1.093000000000000000e+03,1.323000000000000000e+03,9.476000000000000000e+03,9.220000000000000000e+02,1.039800000000000000e+04,1.560500000000000000e+04,1.153409244000120787e+06,1.111111111111111049e-01
1.761000000000000227e+02,2.435000000000000000e+03,1.109000000000000000e+03,1.326000000000000000e+03,9.515000000000000000e+03,9.280000000000000000e+02,1.044300000000000000e+04,1.566700000000000000e+04,1.158156285000123084e+06,1.111111111111111049e-01
1.762000000000000171e+02,2.455000000000000000e+03,1.109000000000000000e+03,1.346000000000000000e+03,9.571000000000000000e+03,9.310000000000000000e+02,1.050200000000000000e+04,1.575200000000000000e+04,1.164972549000126077e+06,1.111111111111111049e-01
1.763000000000000114e+02,2.499000000000000000e+03,1.087000000000000000e+03,1.412000000000000000e+03,9.637000000000000000e+03,9.350000000000000000e+02,1.057200000000000000e+04,1.584000000000000000e+04,1.173006003000129713e+06,1.111111111111111049e-01
1.764000000000000057e+02,2.512000000000000000e+03,1.084000000000000000e+03,1.428000000000000000e+03,9.695000000000000000e+03,9.380000000000000000e+02,1.063300000000000000e+04,1.593500000000000000e+04,1.180065705000133021e+06,1.111111111111111049e-01
1.765000000000000000e+02,2.513000000000000000e+03,1.106000000000000000e+03,1.407000000000000000e+03,9.743000000000000000e+03,9.400000000000000000e+02,1.068300000000000000e+04,1.602000000000000000e+04,1.185908217000135686e+06,1.111111111111111049e-01
1.766000000000000227e+02,2.547000000000000000e+03,1.093000000000000000e+03,1.454000000000000000e+03,9.800000000000000000e+03,9.410000000000000000e+02,1.074100000000000000e+04,1.611200000000000000e+04,1.192846200000138953e+06,1.111111111111111049e-01
1.767000000000000171e+02,2.535000000000000000e+03,1.090000000000000000e+03,1.445000000000000000e+03,9.843000000000000000e+03,9.490000000000000000e+02,1.079200000000000000e+04,1.620700000000000000e+04,1.198080117000141181e+06,1.111111111111111049e-01
1.768000000000000114e+02,2.598000000000000000e+03,1.053000000000000000e+03,1.545000000000000000e+03,9.925000000000000000e+03,9.560000000000000000e+02,1.088100000000000000e+04,1.628800000000000000e+04,1.208061075000145705e+06,1.111111111111111049e-01
1.769000000000000057e+02,2.633000000000000000e+03,1.051000000000000000e+03,1.582000000000000000e+03,9.983000000000000000e+03,9.620000000000000000e+02,1.094500000000000000e+04,1.637000000000000000e+04,1.215120777000149013e+06,1.111111111111111049e-01
1.770000000000000000e+02,2.714000000000000000e+03,1.030000000000000000e+03,1.684000000000000000e+03,1.006900000000000000e+04,9.730000000000000000e+02,1.104200000000000000e+04,1.645000000000000000e+04,1.225588611000153702e+06,1.111111111111111049e-01
1.771000000000000227e+02,2.775000000000000000e+03,1.031000000000000000e+03,1.744000000000000000e+03,1.014200000000000000e+04,9.810000000000000000e+02,1.112300000000000000e+04,1.654200000000000000e+04,1.234474098000157857e+06,1.111111111111111049e-01
1.772000000000000171e+02,2.735000000000000000e+03,1.064000000000000000e+03,1.671000000000000000e+03,1.018300000000000000e+04,9.870000000000000000e+02,1.117000000000000000e+04,1.663800000000000000e+04,1.239464577000160003e+06,1.111111111111111049e-01
1.773000000000000114e+02,2.763000000000000000e+03,1.055000000000000000e+03,1.708000000000000000e+03,1.024800000000000000e+04,9.900000000000000000e+02,1.123800000000000000e+04,1.674500000000000000e+04,1.247376312000163598e+06,1.111111111111111049e-01
1.774000000000000057e+02,2.812000000000000000e+03,1.040000000000000000e+03,1.772000000000000000e+03,1.031800000000000000e+04,9.970000000000000000e+02,1.131500000000000000e+04,1.683500000000000000e+04,1.255896642000167631e+06,1.111111111111111049e-01
1.775000000000000000e+02,2.828000000000000000e+03,1.048000000000000000e+03,1.780000000000000000e+03,1.038100000000000000e+04,1.005000000000000000e+03,1.138600000000000000e+04,1.693500000000000000e+04,1.263564939000171144e+06,1.111111111111111049e-01
1.776000000000000227e+02,2.841000000000000000e+03,1.065000000000000000e+03,1.776000000000000000e+03,1.044500000000000000e+04,1.010000000000000000e+03,1.145500000000000000e+04,1.704200000000000000e+04,1.271354955000174697e+06,1.111111111111111049e-01
1.777000000000000171e+02,2.864000000000000000e+03,1.093000000000000000e+03,1.771000000000000000e+03,1.050800000000000000e+04,1.018000000000000000e+03,1.152600000000000000e+04,1.713900000000000000e+04,1.279023252000177978e+06,1.111111111111111049e-01
1.778000000000000114e+02,2.834000000000000000e+03,1.126000000000000000e+03,1.708000000000000000e+03,1.055700000000000000e+04,1.023000000000000000e+03,1.158000000000000000e+04,1.724700000000000000e+04,1.284987483000180684e+06,1.111111111111111049e-01
1.779000000000000057e+02,2.803000000000000000e+03,1.189000000000000000e+03,1.614000000000000000e+03,1.058100000000000000e+04,1.028000000000000000e+03,1.160900000000000000e+04,1.734000000000000000e+04,1.287908739000182133e+06,1.111111111111111049e-01
1.780000000000000000e+02,2.811000000000000000e+03,1.193000000000000000e+03,1.618000000000000000e+03,1.063700000000000000e+04,1.033000000000000000e+03,1.167000000000000000e+04,1.742600000000000000e+04,1.294725003000185126e+06,1.111111111111111049e-01
1.781000000000000227e+02,2.807000000000000000e+03,1.201000000000000000e+03,1.606000000000000000e+03,1.067900000000000000e+04,1.039000000000000000e+03,1.171800000000000000e+04,1.752000000000000000e+04,1.299837201000187546e+06,1.111111111111111049e-01
1.782000000000000171e+02,2.782000000000000000e+03,1.214000000000000000e+03,1.568000000000000000e+03,1.072800000000000000e+04,1.046000000000000000e+03,1.177400000000000000e+04,1.763500000000000000e+04,1.305801432000190252e+06,1.111111111111111049e-01
1.783000000000000114e+02,2.765000000000000000e+03,1.214000000000000000e+03,1.551000000000000000e+03,1.078100000000000000e+04,1.051000000000000000e+03,1.183200000000000000e+04,1.775200000000000000e+04,1.312252539000193123e+06,1.111111111111111049e-01
1.784000000000000057e+02,2.811000000000000000e+03,1.209000000000000000e+03,1.602000000000000000e+03,1.086300000000000000e+04,1.057000000000000000e+03,1.192000000000000000e+04,1.784700000000000000e+04,1.322233497000197647e+06,1.111111111111111049e-01
1.785000000000000000e+02,2.838000000000000000e+03,1.214000000000000000e+03,1.624000000000000000e+03,1.092200000000000000e+04,1.061000000000000000e+03,1.198300000000000000e+04,1.795200000000000000e+04,1.329414918000200996e+06,1.111111111111111049e-01
1.786000000000000227e+02,2.794000000000000000e+03,1.250000000000000000e+03,1.544000000000000000e+03,1.095400000000000000e+04,1.067000000000000000e+03,1.202100000000000000e+04,1.805700000000000000e+04,1.333309926000202773e+06,1.111111111111111049e-01
1.787000000000000171e+02,2.804000000000000000e+03,1.276000000000000000e+03,1.528000000000000000e+03,1.100900000000000000e+04,1.071000000000000000e+03,1.208000000000000000e+04,1.813400000000000000e+04,1.340004471000205725e+06,1.111111111111111049e-01
1.788000000000000114e+02,2.862000000000000000e+03,1.256000000000000000e+03,1.606000000000000000e+03,1.108400000000000000e+04,1.079000000000000000e+03,1.216300000000000000e+04,1.822600000000000000e+04,1.349133396000209963e+06,1.111111111111111049e-01
1.789000000000000057e+02,2.874000000000000000e+03,1.258000000000000000e+03,1.616000000000000000e+03,1.114300000000000000e+04,1.083000000000000000e+03,1.222600000000000000e+04,1.832500000000000000e+04,1.356314817000213312e+06,1.111111111111111049e-01
1.790000000000000000e+02,2.868000000000000000e+03,1.277000000000000000e+03,1.591000000000000000e+03,1.119300000000000000e+04,1.090000000000000000e+03,1.228300000000000000e+04,1.843000000000000000e+04,1.362400767000216059e+06,1.111111111111111049e-01
1.791000000000000227e+02,2.888000000000000000e+03,1.262000000000000000e+03,1.626000000000000000e+03,1.125800000000000000e+04,1.097000000000000000e+03,1.235500000000000000e+04,1.852400000000000000e+04,1.370312502000219654e+06,1.111111111111111049e-01
1.792000000000000171e+02,2.893000000000000000e+03,1.292000000000000000e+03,1.601000000000000000e+03,1.131000000000000000e+04,1.101000000000000000e+03,1.241100000000000000e+04,1.862200000000000000e+04,1.376641890000222484e+06,1.111111111111111049e-01
1.793000000000000114e+02,2.910000000000000000e+03,1.300000000000000000e+03,1.610000000000000000e+03,1.136600000000000000e+04,1.105000000000000000e+03,1.247100000000000000e+04,1.872300000000000000e+04,1.383458154000225710e+06,1.111111111111111049e-01
1.794000000000000057e+02,2.915000000000000000e+03,1.304000000000000000e+03,1.611000000000000000e+03,1.141700000000000000e+04,1.112000000000000000e+03,1.252900000000000000e+04,1.881100000000000000e+04,1.389665823000228498e+06,1.111111111111111049e-01
1.795000000000000000e+02,2.862000000000000000e+03,1.342000000000000000e+03,1.520000000000000000e+03,1.144100000000000000e+04,1.119000000000000000e+03,1.256000000000000000e+04,1.891400000000000000e+04,1.392587079000229714e+06,1.111111111111111049e-01
1.796000000000000227e+02,2.854000000000000000e+03,1.353000000000000000e+03,1.501000000000000000e+03,1.148900000000000000e+04,1.123000000000000000e+03,1.261200000000000000e+04,1.900300000000000000e+04,1.398429591000232380e+06,1.111111111111111049e-01
1.797000000000000171e+02,2.891000000000000000e+03,1.358000000000000000e+03,1.533000000000000000e+03,1.157100000000000000e+04,1.127000000000000000e+03,1.269800000000000000e+04,1.911500000000000000e+04,1.408410549000236904e+06,1.111111111111111049e-01
1.798000000000000114e+02,2.947000000000000000e+03,1.343000000000000000e+03,1.604000000000000000e+03,1.165300000000000000e+04,1.140000000000000000e+03,1.279300000000000000e+04,1.919600000000000000e+04,1.418391507000241429e+06,1.111111111111111049e-01
1.799000000000000057e+02,2.985000000000000000e+03,1.334000000000000000e+03,1.651000000000000000e+03,1.171900000000000000e+04,1.147000000000000000e+03,1.286600000000000000e+04,1.930300000000000000e+04,1.426424961000245297e+06,1.111111111111111049e-01
1.800000000000000000e+02,2.995000000000000000e+03,1.344000000000000000e+03,1.651000000000000000e+03,1.178800000000000000e+04,1.155000000000000000e+03,1.294300000000000000e+04,1.941100000000000000e+04,1.434823572000249056e+06,1.111111111111111049e-01
1.801000000000000227e+02,3.117000000000000000e+03,1.291000000000000000e+03,1.826000000000000000e+03,1.190700000000000000e+04,1.164000000000000000e+03,1.307100000000000000e+04,1.951900000000000000e+04,1.449308133000255562e+06,1.111111111111111049e-01
1.802000000000000171e+02,3.182000000000000000e+03,1.260000000000000000e+03,1.922000000000000000e+03,1.199000000000000000e+04,1.169000000000000000e+03,1.315900000000000000e+04,1.963300000000000000e+04,1.459410810000260128e+06,1.111111111111111049e-01
1.803000000000000114e+02,3.219000000000000000e+03,1.251000000000000000e+03,1.968000000000000000e+03,1.207300000000000000e+04,1.183000000000000000e+03,1.325600000000000000e+04,1.972600000000000000e+04,1.469513487000264693e+06,1.111111111111111049e-01
1.804000000000000057e+02,3.277000000000000000e+03,1.270000000000000000e+03,2.007000000000000000e+03,1.214000000000000000e+04,1.183000000000000000e+03,1.332300000000000000e+04,1.981900000000000000e+04,1.477668660000268603e+06,1.111111111111111049e-01
1.805000000000000000e+02,3.304000000000000000e+03,1.272000000000000000e+03,2.032000000000000000e+03,1.221100000000000000e+04,1.189000000000000000e+03,1.340000000000000000e+04,1.993900000000000000e+04,1.486310709000272444e+06,1.111111111111111049e-01
1.806000000000000227e+02,3.315000000000000000e+03,1.280000000000000000e+03,2.035000000000000000e+03,1.228100000000000000e+04,1.197000000000000000e+03,1.347800000000000000e+04,2.004700000000000000e+04,1.494831039000276243e+06,1.111111111111111049e-01
1.807000000000000171e+02,3.312000000000000000e+03,1.300000000000000000e+03,2.012000000000000000e+03,1.234500000000000000e+04,1.204000000000000000e+03,1.354900000000000000e+04,2.017200000000000000e+04,1.502621055000279797e+06,1.111111111111111049e-01
1.808000000000000114e+02,3.342000000000000000e+03,1.286000000000000000e+03,2.056000000000000000e+03,1.242900000000000000e+04,1.212000000000000000e+03,1.364100000000000000e+04,2.030500000000000000e+04,1.512845451000284636e+06,1.111111111111111049e-01
1.809000000000000057e+02,3.350000000000000000e+03,1.313000000000000000e+03,2.037000000000000000e+03,1.249700000000000000e+04,1.219000000000000000e+03,1.371600000000000000e+04,2.043400000000000000e+04,1.521122343000288354e+06,1.111111111111111049e-01
1.810000000000000000e+02,3.370000000000000000e+03,1.330000000000000000e+03,2.040000000000000000e+03,1.257300000000000000e+04,1.226000000000000000e+03,1.379900000000000000e+04,2.054800000000000000e+04,1.530372987000292400e+06,1.111111111111111049e-01
1.811000000000000227e+02,3.331000000000000000e+03,1.357000000000000000e+03,1.974000000000000000e+03,1.262000000000000000e+04,1.230000000000000000e+03,1.385000000000000000e+04,2.068100000000000000e+04,1.536093780000295024e+06,1.111111111111111049e-01
1.812000000000000171e+02,3.382000000000000000e+03,1.328000000000000000e+03,2.054000000000000000e+03,1.271000000000000000e+04,1.237000000000000000e+03,1.394700000000000000e+04,2.079900000000000000e+04,1.547048490000300109e+06,1.111111111111111049e-01
1.813000000000000114e+02,3.364000000000000000e+03,1.357000000000000000e+03,2.007000000000000000e+03,1.276400000000000000e+04,1.243000000000000000e+03,1.400700000000000000e+04,2.092700000000000000e+04,1.553621316000303021e+06,1.111111111111111049e-01
1.814000000000000057e+02,3.444000000000000000e+03,1.336000000000000000e+03,2.108000000000000000e+03,1.287200000000000000e+04,1.249000000000000000e+03,1.412100000000000000e+04,2.105600000000000000e+04,1.566766968000309076e+06,1.111111111111111049e-01
1.815000000000000000e+02,3.447000000000000000e+03,1.357000000000000000e+03,2.090000000000000000e+03,1.295400000000000000e+04,1.261000000000000000e+03,1.421500000000000000e+04,2.119700000000000000e+04,1.576747926000313601e+06,1.111111111111111049e-01
1.816000000000000227e+02,3.424000000000000000e+03,1.409000000000000000e+03,2.015000000000000000e+03,1.299300000000000000e+04,1.265000000000000000e+03,1.425800000000000000e+04,2.131400000000000000e+04,1.581494967000315664e+06,1.111111111111111049e-01
1.817000000000000171e+02,3.371000000000000000e+03,1.480000000000000000e+03,1.891000000000000000e+03,1.304400000000000000e+04,1.270000000000000000e+03,1.431400000000000000e+04,2.144200000000000000e+04,1.587702636000318686e+06,1.111111111111111049e-01
1.818000000000000114e+02,3.386000000000000000e+03,1.456000000000000000e+03,1.930000000000000000e+03,1.312100000000000000e+04,1.282000000000000000e+03,1.440300000000000000e+04,2.155800000000000000e+04,1.597074999000322772e+06,1.111111111111111049e-01
1.819000000000000057e+02,3.356000000000000000e+03,1.489000000000000000e+03,1.867000000000000000e+03,1.316000000000000000e+04,1.283000000000000000e+03,1.444300000000000000e+04,2.169400000000000000e+04,1.601822040000325069e+06,1.111111111111111049e-01
1.820000000000000000e+02,3.344000000000000000e+03,1.517000000000000000e+03,1.827000000000000000e+03,1.322000000000000000e+04,1.290000000000000000e+03,1.451000000000000000e+04,2.180900000000000000e+04,1.609125180000328459e+06,1.111111111111111049e-01
1.821000000000000227e+02,3.328000000000000000e+03,1.531000000000000000e+03,1.797000000000000000e+03,1.327800000000000000e+04,1.299000000000000000e+03,1.457700000000000000e+04,2.193400000000000000e+04,1.616184882000331534e+06,1.111111111111111049e-01
1.822000000000000171e+02,3.353000000000000000e+03,1.542000000000000000e+03,1.811000000000000000e+03,1.334900000000000000e+04,1.304000000000000000e+03,1.465300000000000000e+04,2.205300000000000000e+04,1.624826931000335608e+06,1.111111111111111049e-01
1.823000000000000114e+02,3.369000000000000000e+03,1.566000000000000000e+03,1.803000000000000000e+03,1.342100000000000000e+04,1.311000000000000000e+03,1.473200000000000000e+04,2.216000000000000000e+04,1.633590699000339489e+06,1.111111111111111049e-01
1.824000000000000057e+02,3.470000000000000000e+03,1.539000000000000000e+03,1.931000000000000000e+03,1.353100000000000000e+04,1.320000000000000000e+03,1.485100000000000000e+04,2.227200000000000000e+04,1.646979789000345627e+06,1.111111111111111049e-01
1.825000000000000000e+02,3.469000000000000000e+03,1.553000000000000000e+03,1.916000000000000000e+03,1.359700000000000000e+04,1.329000000000000000e+03,1.492600000000000000e+04,2.239900000000000000e+04,1.655013243000349263e+06,1.111111111111111049e-01
1.826000000000000227e+02,3.444000000000000000e+03,1.571000000000000000e+03,1.873000000000000000e+03,1.365800000000000000e+04,1.334000000000000000e+03,1.499200000000000000e+04,2.253700000000000000e+04,1.662438102000352694e+06,1.111111111111111049e-01
1.827000000000000171e+02,3.455000000000000000e+03,1.587000000000000000e+03,1.868000000000000000e+03,1.373100000000000000e+04,1.339000000000000000e+03,1.507000000000000000e+04,2.267400000000000000e+04,1.671323589000356616e+06,1.111111111111111049e-01
